route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,trip_short_name,block_id,wheelchair_accessible,trip_note,route_direction,bikes_allowed
"SMNW_M1","3512800","0121-001-151-012:1000","3722","Sydenham","1","","0121-001-151","1","","Tallawong to Sydenham","1"
"SMNW_M1","3512800","0121-001-151-013:1000","5342","Tallawong","0","","0121-001-151","1","","Sydenham to Tallawong","1"
"SMNW_M1","3512800","0121-001-151-014:1000","3722","Sydenham","1","","0121-001-151","1","","Tallawong to Sydenham","1"
"SMNW_M1","3512800","0121-001-151-015:1000","5342","Tallawong","0","","0121-001-151","1","","Sydenham to Tallawong","1"
"SMNW_M1","3512800","0121-001-151-016:1000","3722","Sydenham","1","","0121-001-151","1","","Tallawong to Sydenham","1"
"SMNW_M1","3512800","0121-001-151-017:1000","5342","Tallawong","0","","0121-001-151","1","","Sydenham to Tallawong","1"
"SMNW_M1","3512800","0121-001-151-018:1000","5226","Chatswood","1","","0121-001-151","1","00001:3549005","Tallawong to Sydenham","1"
"SMNW_M1","3512800","0121-001-151-019:1000","5342","Tallawong","0","","0121-001-151","1","","Sydenham to Tallawong","1"
"SMNW_M1","3512800","0121-001-152-002:1000","3722","Sydenham","1","","0121-001-152","1","","Tallawong to Sydenham","1"
"SMNW_M1","3512800","0121-001-152-003:1000","5342","Tallawong","0","","0121-001-152","1","","Sydenham to Tallawong","1"
"SMNW_M1","3512800","0121-001-152-004:1000","5330","Sydenham","1","","0121-001-152","1","","Tallawong to Sydenham","1"
"SMNW_M1","3512800","0121-001-152-005:1000","5250","Tallawong","0","","0121-001-152","1","","Sydenham to Tallawong","1"
"SMNW_M1","3512800","0121-001-152-006:1000","3722","Sydenham","1","","0121-001-152","1","","Tallawong to Sydenham","1"
"SMNW_M1","3512800","0121-001-152-007:1000","5342","Tallawong","0","","0121-001-152","1","","Sydenham to Tallawong","1"
"SMNW_M1","3512800","0121-001-152-008:1000","3722","Sydenham","1","","0121-001-152","1","","Tallawong to Sydenham","1"
"SMNW_M1","3512800","0121-001-152-009:1000","5342","Tallawong","0","","0121-001-152","1","","Sydenham to Tallawong","1"
"SMNW_M1","3512800","0121-001-152-010:1000","3722","Sydenham","1","","0121-001-152","1","","Tallawong to Sydenham","1"
"SMNW_M1","3512800","0121-001-152-011:1000","5342","Tallawong","0","","0121-001-152","1","","Sydenham to Tallawong","1"
"SMNW_M1","3512800","0121-001-152-012:1000","3722","Sydenham","1","","0121-001-152","1","","Tallawong to Sydenham","1"
"SMNW_M1","3512800","0121-001-152-013:1000","5342","Tallawong","0","","0121-001-152","1","","Sydenham to Tallawong","1"
"SMNW_M1","3512800","0121-001-152-015:1000","5250","Tallawong","0","","0121-001-152","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-101-002:1000","3722","Sydenham","1","","0044-001-101","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-101-003:1000","5250","Tallawong","0","","0044-001-101","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-101-004:1000","5330","Sydenham","1","","0044-001-101","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-101-005:1000","5342","Tallawong","0","","0044-001-101","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-101-006:1000","3722","Sydenham","1","","0044-001-101","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-101-007:1000","5342","Tallawong","0","","0044-001-101","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-101-008:1000","3722","Sydenham","1","","0044-001-101","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-101-009:1000","5342","Tallawong","0","","0044-001-101","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-101-010:1000","3722","Sydenham","1","","0044-001-101","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-101-011:1000","5250","Tallawong","0","","0044-001-101","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-101-012:1000","5330","Sydenham","1","","0044-001-101","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-101-013:1000","5342","Tallawong","0","","0044-001-101","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-101-014:1000","3722","Sydenham","1","","0044-001-101","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-101-015:1000","5342","Tallawong","0","","0044-001-101","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-101-016:1000","3722","Sydenham","1","","0044-001-101","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-101-017:1000","5342","Tallawong","0","","0044-001-101","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-101-018:1000","3722","Sydenham","1","","0044-001-101","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-101-019:1000","5342","Tallawong","0","","0044-001-101","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-101-020:1000","3722","Sydenham","1","","0044-001-101","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-101-021:1000","5342","Tallawong","0","","0044-001-101","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-101-022:1000","3722","Sydenham","1","","0044-001-101","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-102-002:1000","3722","Sydenham","1","","0044-001-102","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-102-003:1000","5250","Tallawong","0","","0044-001-102","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-102-004:1000","5330","Sydenham","1","","0044-001-102","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-102-005:1000","5342","Tallawong","0","","0044-001-102","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-102-006:1000","3722","Sydenham","1","","0044-001-102","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-102-007:1000","5342","Tallawong","0","","0044-001-102","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-102-008:1000","3722","Sydenham","1","","0044-001-102","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-102-009:1000","5342","Tallawong","0","","0044-001-102","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-102-010:1000","3722","Sydenham","1","","0044-001-102","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-102-011:1000","5342","Tallawong","0","","0044-001-102","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-102-012:1000","3722","Sydenham","1","","0044-001-102","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-102-013:1000","5342","Tallawong","0","","0044-001-102","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-102-014:1000","3722","Sydenham","1","","0044-001-102","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-102-015:1000","5342","Tallawong","0","","0044-001-102","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-102-016:1000","3722","Sydenham","1","","0044-001-102","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-102-017:1000","5342","Tallawong","0","","0044-001-102","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-102-018:1000","3722","Sydenham","1","","0044-001-102","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-102-019:1000","5342","Tallawong","0","","0044-001-102","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-102-020:1000","3722","Sydenham","1","","0044-001-102","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-102-021:1000","5342","Tallawong","0","","0044-001-102","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-102-022:1000","3722","Sydenham","1","","0044-001-102","1","00001:3512114","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-103-002:1000","3722","Sydenham","1","","0044-001-103","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-103-003:1000","5250","Tallawong","0","","0044-001-103","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-103-004:1000","5330","Sydenham","1","","0044-001-103","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-103-005:1000","5342","Tallawong","0","","0044-001-103","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-103-006:1000","3722","Sydenham","1","","0044-001-103","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-103-007:1000","5342","Tallawong","0","","0044-001-103","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-103-008:1000","3722","Sydenham","1","","0044-001-103","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-103-009:1000","5342","Tallawong","0","","0044-001-103","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-103-010:1000","3722","Sydenham","1","","0044-001-103","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-103-011:1000","5250","Tallawong","0","","0044-001-103","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-103-012:1000","5330","Sydenham","1","","0044-001-103","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-103-013:1000","5342","Tallawong","0","","0044-001-103","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-103-014:1000","3722","Sydenham","1","","0044-001-103","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-103-015:1000","5342","Tallawong","0","","0044-001-103","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-103-016:1000","3722","Sydenham","1","","0044-001-103","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-103-017:1000","5342","Tallawong","0","","0044-001-103","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-103-018:1000","3722","Sydenham","1","","0044-001-103","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-103-019:1000","5342","Tallawong","0","","0044-001-103","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-103-020:1000","3722","Sydenham","1","","0044-001-103","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-103-021:1000","5342","Tallawong","0","","0044-001-103","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-104-002:1000","3722","Sydenham","1","","0044-001-104","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-104-003:1000","5250","Tallawong","0","","0044-001-104","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-104-004:1000","5330","Sydenham","1","","0044-001-104","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-104-005:1000","5342","Tallawong","0","","0044-001-104","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-104-006:1000","3722","Sydenham","1","","0044-001-104","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-104-007:1000","5342","Tallawong","0","","0044-001-104","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-104-008:1000","3722","Sydenham","1","","0044-001-104","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-104-009:1000","5342","Tallawong","0","","0044-001-104","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-104-010:1000","3722","Sydenham","1","","0044-001-104","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-104-011:1000","5342","Tallawong","0","","0044-001-104","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-104-012:1000","3722","Sydenham","1","","0044-001-104","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-104-013:1000","5342","Tallawong","0","","0044-001-104","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-104-014:1000","3722","Sydenham","1","","0044-001-104","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-104-015:1000","5250","Tallawong","0","","0044-001-104","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-105-002:1000","3722","Sydenham","1","","0044-001-105","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-105-003:1000","5250","Tallawong","0","","0044-001-105","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-105-004:1000","5330","Sydenham","1","","0044-001-105","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-105-005:1000","5342","Tallawong","0","","0044-001-105","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-105-006:1000","3722","Sydenham","1","","0044-001-105","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-105-007:1000","5342","Tallawong","0","","0044-001-105","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-105-008:1000","3722","Sydenham","1","","0044-001-105","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-105-009:1000","5342","Tallawong","0","","0044-001-105","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-105-010:1000","3722","Sydenham","1","","0044-001-105","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-105-011:1000","5250","Tallawong","0","","0044-001-105","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-105-012:1000","5330","Sydenham","1","","0044-001-105","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-105-013:1000","5342","Tallawong","0","","0044-001-105","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-105-014:1000","3722","Sydenham","1","","0044-001-105","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-105-015:1000","5342","Tallawong","0","","0044-001-105","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-105-016:1000","3722","Sydenham","1","","0044-001-105","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-105-017:1000","5342","Tallawong","0","","0044-001-105","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-105-018:1000","3722","Sydenham","1","","0044-001-105","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-105-019:1000","5342","Tallawong","0","","0044-001-105","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-105-020:1000","3722","Sydenham","1","","0044-001-105","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-105-021:1000","5342","Tallawong","0","","0044-001-105","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-106-002:1000","3722","Sydenham","1","","0044-001-106","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-106-003:1000","5250","Tallawong","0","","0044-001-106","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-106-004:1000","5330","Sydenham","1","","0044-001-106","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-106-005:1000","5342","Tallawong","0","","0044-001-106","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-106-006:1000","3722","Sydenham","1","","0044-001-106","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-106-007:1000","5342","Tallawong","0","","0044-001-106","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-106-008:1000","3722","Sydenham","1","","0044-001-106","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-106-009:1000","5342","Tallawong","0","","0044-001-106","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-106-010:1000","3722","Sydenham","1","","0044-001-106","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-106-011:1000","5342","Tallawong","0","","0044-001-106","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-106-012:1000","3722","Sydenham","1","","0044-001-106","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-106-013:1000","5342","Tallawong","0","","0044-001-106","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-106-014:1000","3722","Sydenham","1","","0044-001-106","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-106-015:1000","5250","Tallawong","0","","0044-001-106","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-107-002:1000","3722","Sydenham","1","","0044-001-107","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-107-003:1000","5250","Tallawong","0","","0044-001-107","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-107-004:1000","5330","Sydenham","1","","0044-001-107","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-107-005:1000","5342","Tallawong","0","","0044-001-107","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-107-006:1000","3722","Sydenham","1","","0044-001-107","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-107-007:1000","5342","Tallawong","0","","0044-001-107","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-107-008:1000","3722","Sydenham","1","","0044-001-107","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-107-009:1000","5342","Tallawong","0","","0044-001-107","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-107-010:1000","3722","Sydenham","1","","0044-001-107","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-107-011:1000","5250","Tallawong","0","","0044-001-107","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-107-012:1000","5330","Sydenham","1","","0044-001-107","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-107-013:1000","5342","Tallawong","0","","0044-001-107","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-107-014:1000","3722","Sydenham","1","","0044-001-107","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-107-015:1000","5342","Tallawong","0","","0044-001-107","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-107-016:1000","3722","Sydenham","1","","0044-001-107","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-107-017:1000","5342","Tallawong","0","","0044-001-107","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-107-018:1000","3722","Sydenham","1","","0044-001-107","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-107-019:1000","5342","Tallawong","0","","0044-001-107","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-107-020:1000","3722","Sydenham","1","","0044-001-107","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-107-021:1000","5342","Tallawong","0","","0044-001-107","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-108-002:1000","3722","Sydenham","1","","0044-001-108","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-108-003:1000","5250","Tallawong","0","","0044-001-108","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-108-004:1000","5330","Sydenham","1","","0044-001-108","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-108-005:1000","5342","Tallawong","0","","0044-001-108","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-108-006:1000","3722","Sydenham","1","","0044-001-108","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-108-007:1000","5342","Tallawong","0","","0044-001-108","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-108-008:1000","3722","Sydenham","1","","0044-001-108","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-108-009:1000","5342","Tallawong","0","","0044-001-108","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-108-010:1000","3722","Sydenham","1","","0044-001-108","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-108-011:1000","5342","Tallawong","0","","0044-001-108","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-108-012:1000","3722","Sydenham","1","","0044-001-108","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-108-013:1000","5342","Tallawong","0","","0044-001-108","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-108-014:1000","3722","Sydenham","1","","0044-001-108","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-108-015:1000","5250","Tallawong","0","","0044-001-108","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-109-002:1000","3722","Sydenham","1","","0044-001-109","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-109-003:1000","5250","Tallawong","0","","0044-001-109","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-109-004:1000","5330","Sydenham","1","","0044-001-109","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-109-005:1000","5342","Tallawong","0","","0044-001-109","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-109-006:1000","3722","Sydenham","1","","0044-001-109","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-109-007:1000","5342","Tallawong","0","","0044-001-109","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-109-008:1000","3722","Sydenham","1","","0044-001-109","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-109-009:1000","5342","Tallawong","0","","0044-001-109","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-109-010:1000","3722","Sydenham","1","","0044-001-109","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-109-011:1000","5250","Tallawong","0","","0044-001-109","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-109-012:1000","5330","Sydenham","1","","0044-001-109","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-109-013:1000","5342","Tallawong","0","","0044-001-109","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-109-014:1000","3722","Sydenham","1","","0044-001-109","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-109-015:1000","5342","Tallawong","0","","0044-001-109","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-109-016:1000","3722","Sydenham","1","","0044-001-109","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-109-017:1000","5342","Tallawong","0","","0044-001-109","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-109-018:1000","3722","Sydenham","1","","0044-001-109","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-109-019:1000","5342","Tallawong","0","","0044-001-109","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-109-020:1000","3722","Sydenham","1","","0044-001-109","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-109-021:1000","5342","Tallawong","0","","0044-001-109","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-110-002:1000","3722","Sydenham","1","","0044-001-110","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-110-003:1000","5250","Tallawong","0","","0044-001-110","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-110-004:1000","5330","Sydenham","1","","0044-001-110","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-110-005:1000","5342","Tallawong","0","","0044-001-110","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-110-006:1000","3722","Sydenham","1","","0044-001-110","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-110-007:1000","5342","Tallawong","0","","0044-001-110","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-110-008:1000","3722","Sydenham","1","","0044-001-110","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-110-009:1000","5342","Tallawong","0","","0044-001-110","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-110-010:1000","3722","Sydenham","1","","0044-001-110","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-110-011:1000","5342","Tallawong","0","","0044-001-110","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-110-012:1000","3722","Sydenham","1","","0044-001-110","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-110-013:1000","5342","Tallawong","0","","0044-001-110","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-110-014:1000","3722","Sydenham","1","","0044-001-110","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-110-015:1000","5250","Tallawong","0","","0044-001-110","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-111-002:1000","3722","Sydenham","1","","0044-001-111","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-111-003:1000","5342","Tallawong","0","","0044-001-111","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-111-004:1000","3722","Sydenham","1","","0044-001-111","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-111-005:1000","5342","Tallawong","0","","0044-001-111","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-111-006:1000","3722","Sydenham","1","","0044-001-111","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-111-007:1000","5342","Tallawong","0","","0044-001-111","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-111-008:1000","3722","Sydenham","1","","0044-001-111","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-111-009:1000","5342","Tallawong","0","","0044-001-111","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-111-010:1000","3722","Sydenham","1","","0044-001-111","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-111-011:1000","5342","Tallawong","0","","0044-001-111","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-111-012:1000","3722","Sydenham","1","","0044-001-111","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-111-013:1000","5342","Tallawong","0","","0044-001-111","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-111-014:1000","3722","Sydenham","1","","0044-001-111","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-111-015:1000","5342","Tallawong","0","","0044-001-111","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-111-016:1000","3722","Sydenham","1","","0044-001-111","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-111-017:1000","5342","Tallawong","0","","0044-001-111","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-111-018:1000","3722","Sydenham","1","","0044-001-111","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-111-019:1000","5342","Tallawong","0","","0044-001-111","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-111-020:1000","3722","Sydenham","1","","0044-001-111","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-111-021:1000","5342","Tallawong","0","","0044-001-111","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-112-002:1000","3722","Sydenham","1","","0044-001-112","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-112-003:1000","5342","Tallawong","0","","0044-001-112","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-112-004:1000","3722","Sydenham","1","","0044-001-112","1","","Tallawong to Sydenham","1"
"SMNW_M1","3515536","0044-001-112-005:1000","5342","Tallawong","0","","0044-001-112","1","","Sydenham to Tallawong","1"
"SMNW_M1","3515536","0044-001-112-006:1000","3722","Sydenham","1","","0044-001-112","1","","Tallawong to Sydenham","1"
